metID,metName,metFormula,MW
murein5px4p,"two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)","C77H117N15O40",1891.7582237177
murein5px4px4p,"three disacharide linked murein units (pentapeptide crosslinked tetrapeptide (A2pm->D-ala) tetrapeptide corsslinked tetrapeptide... <Preview truncated at 128 characters>","C114H172N22O59",2793.1134963395
mvlac,"Mevalonate-Lactone","C6H10O3",130.0629941873
myctl,"Mycothiol","C17H30N2O12S",486.1519451286
myelin_hs,"Myelin Sheath","X",0
myrcardlip_Bsub,"Myristoylcardiolipin (B. subtilis)","X",0
myrsACP,"Myristoyl-ACP (n-C14:0ACP)","C25H47N2O8PRS",566.2790736959
myrstca1,"Myristoyllipoteichoic acid (n=24), linked, unsubstituted","C115H224O135P24",4508.4365574139
myrstcaacgam,"Myristoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine","C307H536N24O255P24",9382.3414982059
myrstcaala_D,"Myristoyllipoteichoic acid (n=24), linked, D-alanine substituted","C187H320N24O135P24",5805.2615366203
myrstcaglc,"Myristoyllipoteichoic acid (n=24), linked, glucose substituted","C259H464O255P24",8397.7043197699
N_oh_phtn,"N-Hydroxylated Phenacetin","C10H13NO3",195.0895432888
N_oh_phtn_glc,"N-Hydroxylated Phenacetin Glucuronide","C16H20NO9",370.1138062461
N1aspmd,"N(1)-acetylspermidinium(2+)","C9H23N3O",189.184112376
N1sprm,"N(1)-acetylsperminium(3+)","C12H31N4O",247.249786638
n2,"Nitrogen","N2",28.0061480104
n2m2masn,"((N-acetyl-D-glucosaminyl)2-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)","C50H83N4O35X",1299.4837854586
n2m2mn,"de-Fuc, reducing GlcNAc removed, de-Sia, de-Gal form of PA6 (w/o peptide linkage)","C42H71N3O31",1113.4071525798
n2m2nm,"n2m2nmasn (w/o peptide linkage)","C58H97N5O41",1519.5658976458
n2m2nmasn,"N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-(N-acetyl-beta-D-g... <Preview truncated at 128 characters>","C58H96N5O40X",1502.5631579916
n2m2nmn,"reducing GlcNAc removed form of n2m2nmasn (w/o peptide)","C50H84N4O36",1316.4865251128
n2o,"Nitrous oxide","N2O",44.0010626325
n2ppn,"2_Nitropropane","C3H7NO2",89.0476784741
n3adosamn,"N3-Acetyl-2-deoxystreptamine antibiotic","C8H14N2O4R2",202.0953569482
n3agmnc,"N3-Acetylgentamicin C","C21H39N5O8R2",489.2798632547
n3m2masn,"((N-acetyl-D-glucosaminyl)3-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)","C58H96N5O40X",1502.5631579916
n46dn,"Nonane-4,6-dione","C9H16O2",156.1150297578
n4abutn,"4-acetamidobutanal","C6H11NO2",129.0789786025
n4m2masn,"((N-acetyl-D-glucosaminyl)4-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)","C66H109N6O45X",1705.6425305246
n4pgmtn,"N4-Phosphoagmatine","C5H14N4O3P",209.0803518465
n5l1celorn,"N5-(L-1-Carboxyethyl)-L-ornithine","C8H16N2O4",204.1110070124
n5m2masn,"((N-acetyl-D-glucosaminyl)5-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)","C74H122N7O50X",1908.7219030576
n5mg,"N5-methyl-L-glutamine","C6H12N2O3",160.0847922619
n6all26d,"N6-Acetyl-LL-2,6-diaminoheptanedioate","C9H15N2O5",231.0980966024
n6alys,"N6-Acetyl-L-lysine","C8H16N2O3",188.1160923903
n6odsglsmn,"N,6-O-Disulfo-D-glucosamine","C6H11NO11S2",336.9773515814
n8aspmd,"N(8)-acetylspermidinium(2+)","C9H23N3O",189.184112376
na1,"Sodium","Na",22.98976967
nabggpptd,"N-Acetyl-beta-D-glucosaminyl-glycopeptide","C8H14NO6R",220.0821121872
nac,"Nicotinate","C6H4NO2",122.0242033778
Nacasp,"N-acetyl-L-aspartate(2-)","C6H7NO5",173.0324223404
Naccitr_L,"N-Acetyl-L-citrulline","C8H15N3O4",217.1062559855
nacgbgdgc,"N-Acetyl-D-glucosaminyl-1,3-beta-D-galactosyl-1,4-D- glucosylceramide","C39H70N2O19",870.4572780773
naclbala,"N-Acetyl-beta-alanine","C5H8NO3",130.0504181283
naclhis,"N-Acetyl-L-histidine","C8H10N3O3",196.0722162029
naclphe,"N-Acetyl-L-phenylalanine","C11H12NO3",206.0817182567
Nacsertn,"N-acetylserotonin","C12H14N2O2",218.105527704
nacvanala,"N-Acetylvanilalanine","C12H14NO5",252.0871975651
nad,"Nicotinamide adenine dinucleotide","C21H26N7O14P2",662.1012966004
nadh,"Nicotinamide adenine dinucleotide - reduced","C21H27N7O14P2",663.1091216325
nadlantnlt,"N-Adenylylanthranilate","C17H17N6O8P",464.0845480637
nadlphe,"N-Adenylyl-L-phenylalanine","C19H21N6O8P",492.1158481921
nadp,"Nicotinamide adenine dinucleotide phosphate","C21H25N7O17P3",740.0519769446
nadph,"Nicotinamide adenine dinucleotide phosphate - reduced","C21H26N7O17P3",741.0598019767
naglc2p_L,"N-Acetyl-D-glucosaminyldiphosphodolichol, human liver homolog","C1160H1898N10O120P20",18511.7476358298
naglc2p_U,"N-Acetyl-D-glucosaminyldiphosphodolichol, human uterine homolog","C1105H1810N10O120P20",17763.059033005
naglsmn,"N-Acyl-D-glucosamine","C7H12NO6R",206.066462123
naglsmn6p,"N-Acyl-D-glucosamine 6-phosphate","C7H12NO9PR",285.0249674993
namdnasp,"N-Amidino-L-aspartate","C5H8N3O4",174.0514807608
namsmn,"N-Acyl-D-mannosamine","C7H12NO6R",206.066462123
namsmn6p,"N-Acyl-D-mannosamine 6-phosphate","C7H12NO9PR",285.0249674993
namurea,"N-(Aminomethyl)urea","C2H8N3O",90.0667368945
nanadmhis,"Nalpha,Nalpha-Dimethyl-L-histidine","C8H13N3O2",183.1007766771
nananatmhis,"Nalpha,Nalpha,Nalpha-Trimethyl-L-histidine","C9H15N3O2",197.1164267413
naoddmp5p,"N-Acetyl-N6,O-didemethylpuromycin-5-phosphate","C22H27N7O9P",564.160787012
naodmp5p,"N-Acetyl-O-demethylpuromycin-5-phosphate","C23H29N7O9P",578.1764370762
napheamn,"N-Acetylphenylethylamine","C10H13NO",163.0997140446
napht2hmsuccoa,"Naphthyl-2-hydroxymethyl-succinyl CoA","C36H43N7O20P3S",1018.1496420787
napht2msucccoa,"Naphthyl-2-methylene-succinyl-CoA","C36H41N7O19P3S",1000.1390773924
napqi,"NAPQI","C8H7NO2",149.0476784741
nargnn,"Naringenin","C15H12O5",272.0684734957
natdmp5p,"N-Acetyl-N6,N6,O-tridemethylpuromycin-5-phosphate","C21H25N7O9P",550.1451369478
Nbfortyr,"N,N-bisformyl-dityrosine (iMM904)","C20H22N2O8",418.1376156934
ncam,"Nicotinamide","C6H6N2O",122.0480128251
ncamurea,"N-(Carboxyaminomethyl)urea","C3H6N3O3",132.0409160745
ncbmlscn,"N-Carbamoylsarcosine","C4H7N2O3",131.0456671014
ncclrn,"Norcoclaurine","C16H17NO3",271.1208434172
nchlphncl,"Nitrosochloramphenicol","C11H12Cl2N2O4",306.017412304
nclsdp,"Nucleoside phosphate","C5H9O7PR",212.0085891536
ncptrc,"N-Carbamoylputrescine","C5H14N3O",132.1136870871
ncrdcna,"Nocardicin A","C23H23N4O9",499.146503358
nctmn,"Nicotianamine","C12H20N3O6",302.1352103902
ndersv,"N-desmethyl-rosuvastatin","C42H48CaF2N6O12S2",932.2397536172
Ndmelys,"Protein N6,N6-dimethyl-L-lysine","C2H7X",31.0547752247
ndp,"Nucleoside diphosphate","C5H9O10P2R",290.9670945299
nebari,"Nebularine","C10H12N4O4",252.0858548944
nedrn,"Norephedrine","C9H14NO",152.1075390767
neopront,"Neoprontosil","C18H14N4O10S3",541.9872047612
neulacnttr,"Sialyllacto-N-tetraose (HMO, PMID: 17002410)","C37H61N2O29",997.3359990094
neuromelanin,"Neuromelanin","X",0
nfd,"Nifedipine","C17H18N2O6",346.1164863208
nfdac,"acid metabolite of nifedipine","C16H13N2O6",329.0773611603
nfdlac,"lactone form of nifedipine","C16H12N2O6",328.0695361282
nfdnpy,"Nitropyridine metabolite of nifedipine","C17H16N2O6",344.1008362566
nfdoh,"hydroxy metabolite of nifedipine","C16H13N2O7",345.0722757824
nflasp,"N-Formyl-L-aspartate","C5H5NO5",159.0167722762
nflmaatrna,"N-Formyl-L-methionylaminoacyl-tRNA","C23H34N2O19P2R4S",736.0951706317
nfmmt,"N-Formyl maleamic acid","C5H4NO4",142.014032622
nfmnlasp,"N-Formimino-L-aspartate","C5H7N2O4",159.0405817235
Nforglu,"N-Formyl-L-glutamate","C6H7NO5",173.0324223404
nforglu,"N-Formyl-L-glutamate","C6H7NO5",173.0324223404
nformanth,"N-formylanthranilate","C8H6NO3",164.0347680641
Nfortyr,"N-Formyl-L-tyrosine (iMM904)","C10H10NO4",208.0609828146
ngadabut,"N-gamma-Acetyldiaminobutyrate","C6H12N2O3",160.0847922619
nglnt,"Nogalonic acid","C20H13O8",381.0610423941
nglntme,"Nogalonic acid methyl ester","C21H16O8",396.0845174904
nh3,"Ammonia","X",0
nh4,"Ammonium","H4N",18.0343741336
nh4oh,"Ammonium hydroxide","H5NO",35.0371137878
ni2,"nickel","Ni",0
nicrns,"Nicotinate D-ribonucleoside","C11H13NO6",255.0742871551
nicrnt,"Nicotinate D-ribonucleotide","C11H12NO9P",333.0249674993
nifedipine,"nifedipine","C17H18N2O6",346.1164863208
nipamld,"N-Isopropylammelide","C6H10N4O2",170.080375586
nm2masn,"(N-acetyl-D-glucosaminyl-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)","C42H70N3O30X",1096.4044129256
nm4masn,"(N-acetyl-D-glucosaminyl-(alpha-D-mannosyl)4-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)","C54H90N3O40X",1420.5100597886
nmanth,"N-Methylanthranilate","C8H8NO2",150.0555035062
nmanthcoa,"N-Methylanthraniloyl-CoA","C29H39N8O17P3S",896.1366720892
nmantnlt,"N-Malonylanthranilate","C10H7NO5",221.0324223404
Nmelys,"Histone N6-methyl-L-lysine","CXH4",16.0313001284
nmlala,"N-Methyl-L-alanine","C4H9NO2",103.0633285383
nmn,"NMN","C11H14N2O8P",333.0487769466
nmptrc,"N-methylputrescinium(2+)","C5H16N2",104.131348524
nmth2ogltmt,"N-Methyl-2-oxoglutaramate","C6H8NO4",158.0453327504
nmthmcn,"Neomethymycin","C25H44NO7",470.3117777723
nmthsrtn,"N-Methylserotonin","C11H15N2O",191.118438114
Nmtrp,"N-Methyltryptophan","C12H14N2O2",218.105527704
nndmanlno,"N,N-Dimethylaniline N-oxide","C8H11NO",137.0840639804
no,"Nitric oxide","NO",29.9979886273
no2,"Nitrite","NO2",45.9929032494
no3,"Nitrate","NO3",61.9878178715
noncoa,"nonanoylcoa","C30H48N7O17P3S",903.2040233729
normete_L,"L-Normetanephrine","C9H14NO3",184.0973683209
norval_L,"L-Norvaline","C5H10NO2",116.0711535704
np2msucc,"Naphthyl-2-methyl-succinic acid","C15H12O4",256.0735588736
np2msucccoa,"Naphthyl-2-methyl-succinyl-CoA","C36H43N7O19P3S",1002.1547274566
npepox,"(1R,2S)-Naphthalene epoxide","C10H8O",144.0575148789
npgnemp,"N-Phosphoguanidinoethyl methyl phosphate","C4H11N3O7P2",275.0072227434
npn,"Neopinone","C18H19NO3",297.1364934814
nprnlhb,"Nonaprenyl-4-hydroxybenzoate","C52H77O3",749.587271338
nprsphis,"Protein N-pros-phosphohistidine","C7H7N4O5PR2",258.015405866
npthl,"naphthalene","C10H8",128.0626002568
nrbld,"Narbonolide","C20H32O5",352.2249741377
nrbmcn,"Narbomycin","C28H48NO7",510.3430779007
nrgn,"Naringenin","C15H12O5",272.0684734957
nrjmln,"Norajmaline","C19H25N2O2",313.1916030571
nrpphr,"Norepinephrine","C8H12NO3",170.0817182567
nrpphrsf,"Sulfate derivative of norepinephrine","C8H11NO6S",249.0307077809
nrvnc,"nervonate","C24H45O2",365.3419556887
nrvnccoa,"nervonyl coenzyme A","C45H76N7O17P3S",1111.4231242717
nrvnccrn,"Nervonyl carnitine","C31H59NO4",509.4444093875
nsd5p,"Nucleoside 5-phosphate","C5H9O7PR",212.0085891536
nsldp_m5,"Nisoldipine (M5)","C19H19N2O8",403.1141405971
nsldp_m5_glc,"Nisoldipine (M5) Glucuronide","C25H27N2O14",579.1462285865
nsprn,"Neurosporene","C40H58",538.4538518618
ntl,"Nitrile","CNR",26.0030740052
ntm2amep,"N-Trimethyl-2-aminoethylphosphonate","C5H13NO3P",166.0633047988
Ntmelys,"Protein N6,N6,N6-trimethyl-L-lysine","C3H10X",46.078250321
ntp,"Nucleoside triphosphate","C5H9O13P3R",369.9255999062
nverp,"Norverapamil","C26H37N2O4",441.2753326865
nverp_glc,"Norverapamil Glucuronide","C32H43N2O10",615.2917706117
nwharg,"N-(omega)-Hydroxyarginine","C6H15N4O3",191.1144153686
nxthn,"Neoxanthin","C40H56O4",600.417860286
nzp,"Nitrazepam, Benzalin, Neozepam","C15H11N3O3",281.080041235
o16a2und,"(O16 antigen)x2 undecaprenyl diphosphate","C123H200N2O57P2",2679.2288109101
o16a3und,"(O16 antigen)x3 undecaprenyl diphosphate","C157H255N3O82P2",3556.5351272333
o16a4colipa,"(O16 antigen)x4 core oligosaccharide lipid A","C312H523N6O200P4",7677.9889062795
o16a4und,"(O16 antigen)x4 undecaprenyl diphosphate","C191H310N4O107P2",4433.8414435565
o16aund,"O16 antigen undecaprenyl diphosphate","C89H145N1O32P2",1801.9224945869
o2,"O2","O2",31.9898292442
o2_,"Superoxide","O2",31.9898292442
o2s,"superoxide","O2",31.9898292442
OA_ST,"OA_ST[p]","X",0
oaa,"Oxaloacetate","C4H2O5",129.9902231747
oacrntn,"O-Acylcarnitine","C8H14NO4R",188.092282943
oagd3_hs,"9-O-Acetylated GD3","C54H90N3O29FULLRCO",1272.5609135676
oagt3_hs,"9-O-Acetylated GT3","C65H106N4O37FULLRCO",1562.6485050632
oaptrpn,"O-Acylpseudotropine","C9H14NO2R",168.1024536988
oazur,"Oxidized azurin","X",0
obtsfl,"Obtusifoliol","C30H50O",426.3861662271
oc2coa,"trans-Oct-2-enoyl-CoA","C29H44N7O17P3S",887.1727232445
ocACP,"Octanoyl-ACP (n-C8:0ACP)","C19H35N2O8PRS",482.1851733107
ocblsrn,"O-Carbamoyl-L-serine","C4H8N2O4",148.0484067556
occoa,"Octanoyl-CoA (n-C8:0CoA)","C29H46N7O17P3S",889.1883733087
ocdacp,"Octadecanoyl_acyl_carrier_protein","C18H34OX",266.2609657135
ocdca,"octadecanoate (n-C18:0)","C18H35O2",283.2637053677
ocdcaACP,"Octadecanoyl-ACP (n-C18:0ACP)","C29H55N2O8PRS",622.3416739527
ocdcea,"octadecenoate (n-C18:1)","C18H33O2",281.2480553035
ocdcya,"octadecadienoate (n-C18:2)","C18H31O2",279.2324052393
ocdcyaACP,"Octadecynoyl-ACP (n-C18:2ACP)","C29H51N2O8PRS",618.3103738243
ocde9ecoa,"9-octadecenoylcoa","C39H64N7O17P3S",1027.3292238865
ocdececrn,"11-octadecenoyl carnitine","C25H47NO4",425.3505090023
ocdycacoa,"Octadecynoyl-CoA (iND750)","C39H63N7O17P3S",1026.3213988544
ochladnt,"12alpha-Hydroxy-3-oxochola-4,6-dienoate","C24H33O4",385.2378845477
ocmhmxbq,"2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone","C48H71O4",711.5352357675
octa,"octanoate (n-C8:0)","C8H15O2",143.1072047257
octacp,"Octanoyl_acyl_carrier_protein","C8H14OX",126.1044650715
octd11ecoa,"11-octadecenoylcoa","C39H64N7O17P3S",1027.3292238865
octdececoa,"octadecenoylcoa","C39H64N7O17P3S",1027.3292238865
octdececrn,"octadecenoyl carnitine (hypothetical, position of double bond unknown)","C25H47NO4",425.3505090023
octdp,"all-trans-Octaprenyl diphosphate","C40H65O7P2",719.4205524612
octe5coa,"5-octenoylcoa","C29H44N7O17P3S",887.1727232445
octeACP,"cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)","C29H53N2O8PRS",620.3260238885
od2coa,"trans-Octadec-2-enoyl-CoA","C39H64N7O17P3S",1027.3292238865
odecoa,"Octadecenoyl-CoA (n-C18:1CoA)","C39H64N7O17P3S",1027.3292238865
odecrn,"octadecenoyl carnitine","C25H47NO4",425.3505090023
odmmrctn,"3,5-O-Dimethylmyricetin","C17H13O8",345.0610423941
odsm_egltmn,"O-Desmethylepigalantamine","C16H20NO3",274.1443185135
odsm_egltmn_glc,"O-Desmethylepigalantamine Glucuronide","C22H27NO9",449.1685814708
odsm_gltmn,"O-Desmethylgalantamine","C16H20NO3",274.1443185135
odsm_gltmn_glc,"O-Desmethylgalantamine Glucuronide","C22H27NO9",449.1685814708
ofbnzt,"o-Formylbenzoic acid","C8H5O3",149.0238690268
oferlqnt,"O-Feruloylquinate","C17H19O9",367.1029072088
oh,"alcohol","HOR",17.0027396542
oh_etr,"Etravarine Monohydroxylated (M1, M2, M3)","C20H15BrN6O2",371.1256487569
oh_etr_glc,"Etravarine Monohydroxylated Glucuronide (M7)","C26H23BrN6O8",547.1577367463
oh_pbl,"P-Hydroxyphenobarbital","C12H11N2O4",247.0718818519
oh_pbl_glc,"Phenobarbital O-Glucuronide","C18H18N2O10",422.0961448092
oh1,"hydroxide ion","HO",17.0027396542
ohpb,"2-Oxo-3-hydroxy-4-phosphobutanoate","C4H4O8P",210.9643786152
oleth,"Oleoyl Ethanolamide","C20H39NO2",325.2980795013
oligofru4,"Oligofructose, polymerization average 4 units of beta-2,1-fructose per chain","C24H40O20",648.211293726
olsa,"Olsalazine","C14H8N2O6",300.0382359998
omacmbn,"O-Methylandrocymbine","C22H27NO5",385.1889229824
omeprazole,"omeprazole","C17H19N3O3S",345.1147121818
omhdecacid,"w-hydroxydecanoicacid","C10H19O3",187.1334194762
omhdocosac,"w-hydroxydocosanoicacid","C22H42O3",354.3133952145
omhpal,"w-hydroxypalmiticacid","C16H30O3",270.2194948293
ommrctn,"3-O-Methylmyricetin","C16H11O8",331.0453923299
omthhxnt,"2-Oxo-6-methylthiohexanoic acid","C7H12O3S",176.0507149415
omthnnsln,"6-O-Methylnorlaudanosoline","C17H19NO4",301.1314081035
omthtdcnt,"2-Oxo-10-methylthiodecanoic acid","C11H20O3S",232.1133151983
onpthl,"naphthalene epoxide","C10H8O",144.0575148789
op4en,"2-Oxopent-4-enoate","C5H5O3",113.0238690268
opeslfnt,"2-(2-Oxopropylthio)ethanesulfonate","C5H9O4S2",196.9942251573
opvoh,"oxidized polyvinyl alcohol","C2H4O",44.0262147505
orcnl,"Orcinol","C7H8O2",124.052429501
oretn,"4-oxo-retinoic acid","C20H27O3",315.196019733
orn,"Ornithine","C5H13N2O2",133.0977026719
orn_D,"D-ornithinium(1+)","C5H13N2O2",133.0977026719
orn_L,"L_Ornithine","X",0
orot,"Orotate","C5H3N2O4",155.0092815951
orot5p,"Orotidine 5-phosphate","C10H10N2O11P",365.0022206845
orslnt,"Orsellinate","C8H7O4",167.0344337131
oxa,"oxalate(2-)","C2O4",87.9796584884
oxadpcoa,"3-Oxoadipyl-CoA","C27H37N7O20P3S",904.1026918861
oxag,"Oxaloglutarate (iMM904)","C7H5O7",201.0035275152
oxal,"oxalate","X",0
oxalc,"4-Oxalocrotonate","C6H4O5",156.0058732389
oxam,"Oxamate","C2H2NO3",88.0034679357
oxasucc,"Oxalosuccinate","C6H3O7",186.987877451
oxcoa,"oxalyl-CoA","C23H32N7O19P3S",835.0686521035
oxglyc,"Oxaloglycolate","C4H2O6",145.9851377968
oxomppp9mme,"13(1)-Oxo-Mg-protoporphyrin IX 13-monomethyl ester","C35H31N4O5Mg",611.2144870264
oxptn,"5-Oxopentanoate","C5H7O3",115.039519091
oxur,"Oxalureate","C3H3N2O4",131.0092815951
oxy1rb,"oxypurinol-1-riboside","C10H12N4O7",300.0705987607
oxy7rb,"oxypurinol-7-riboside","C10H12N4O7",300.0705987607
oxyp,"oxypurinol","C5H4N4O2",152.0334253934
p4d3tetrlsnt,"Phosphoenol-4-deoxy-3-tetrulosonate","C4H5O7P",195.9772890252
pa_Hp,"Phosphatidic acid Hp specific","C36H67O8P",658.4573556375
pa_hs,"phosphatidate(2-)","C3H5O4PFULLRCO2FULLR2CO2",223.9722036473
pa_LLA,"phosphatidic_acid__Lactis_specific_","C3720H6898O800P100",67485.2849201058
pa_LPL,"phosphatidic_acid__Lb_plantarum_specific_","X",0
pa120,"1,2-didodecanoyl-sn-glycerol 3-phosphate","C27H51O8P1",534.3321551239
pa140,"1,2-ditetradecanoyl-sn-glycerol 3-phosphate","C31H59O8P1",590.3947553807
pa141,"1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate","C31H55O8P1",586.3634552523
pa160,"1,2-dihexadecanoyl-sn-glycerol 3-phosphate","C35H67O8P1",646.4573556375
pa161,"1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate","C35H63O8P1",642.4260555091
pa180,"1,2-dioctadecanoyl-sn-glycerol 3-phosphate","C39H75O8P1",702.5199558943
pa181,"1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate","C39H71O8P1",698.4886557659
pa2_ST,"Membrane phosphatidate mixture","X",0
paai15,"1,2-dianteisopentadecanoyl-sn-glycerol 3-phosphate (12-methyl-tetradecanoyl, anteiso-C15)","C33H63O8P",618.4260555091
paai17,"1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate (14-methyl-hexadecanoyl, anteiso-C17)","C37H71O8P",674.4886557659
pac,"phenylacetate","C8H7O2",135.0446044689
pacald,"phenylacetaldehyde","C8H8O",120.0575148789
pacaldhom,"(Z)-Phenylacetaldehyde oxime","C8H9NO",135.0684139162
pad,"2-Phenylacetamide","C8H9NO",135.0684139162
paf_hs,"1-alkyl 2-acteylglycerol 3-phosphocholine","C11H23O4NPFULLRCO2",308.1262989861
pai14,"1,2-diisotetradecanoyl-sn-glycerol 3-phosphate (12-methyl-tridecanoyl, iso-C14)","C31H59O8P",590.3947553807
pai15,"1,2-diisopentadecanoyl-sn-glycerol 3-phosphate (13-methyl-tetradecanoyl, iso-C15)","C33H63O8P",618.4260555091
pai16,"1,2-diisohexadecanoyl-sn-glycerol 3-phosphate (14-methyl-pentadecanoyl, iso-C16)","C35H67O8P",646.4573556375
pai17,"1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate (15-methyl-hexadecanoyl, iso-C17)","C37H71O8P",674.4886557659
pail_hs,"1-phosphatidyl-1D-myo-inositol(1-)","C9H16O9PFULLRCO2FULLR2CO2",387.0328521109
pail345p_hs,"1-phosphatidyl-1D-myo-inositol 3,4,5-trisphosphate(7-)","C9H13O18P4FULLRCO2FULLR2CO2",620.8848931435
pail34p_hs,"1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate(5-)","C9H14O15P3FULLRCO2FULLR2CO2",542.9342127993
pail35p_hs,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate(5-)","C9H14O15P3FULLRCO2FULLR2CO2",542.9342127993
pail3p_hs,"1-phosphatidyl-1D-myo-inositol 3-phosphate(3-)","C9H15O12P2FULLRCO2FULLR2CO2",464.9835324551
pail45p_hs,"phosphatidylinositol 4,5-bisphosphate","C9H14O15P3FULLRCO2FULLR2CO2",542.9342127993
pail4p_hs,"1-phosphatidyl-1D-myo-inositol 4-phosphate(3-)","C9H15O12P2FULLRCO2FULLR2CO2",464.9835324551
pail5p_hs,"1-phosphatidyl-1D-myo-inositol 5-phosphate(3-)","C9H15O12P2FULLRCO2FULLR2CO2",464.9835324551
pailar_hs,"1-Arachidonoylglycerophosphoinositol","C29H48O12P",619.288338516
pailpalm_hs,"1-Palmitoylglycerophosphoinositol","C25H48O12P",571.288338516
